id	name	formula	charge	aliases
cpd09812	4-Hydroxymethylsalicylate	C8H7O4	-1	
cpd00222	GLCN	C6H11O7	-1	
cpd00274	Citrulline	C6H13N3O3	0	
cpd00742	Allophanate	C2H3N2O3	-1	
cpd15585	beta-Methylglucoside	C7H14O6	0	
cpd00141	Propionate	C3H5O2	-1	
cpd15683	CDP-1,2-diisoheptadecanoylglycerol	C46H83N3O15P2	-2	
cpd15716	Diisoheptadecanoylphosphatidylglycerophosphate	C40H78O13P2	-2	
cpd00330	Dihydrofolate	C19H19N7O6	-2	
cpd00393	Folate	C19H17N7O6	-2	
cpd15087	Pelargonidin 3-glucoside 5-caffeoylglucoside	C36H35O18	-1	
cpd01301	Biotin amide	C10H17N3O2S	0	
cpd11590	met-L-ala-L	C8H15N2O3S	-1	
cpd03444	2-Octaprenylphenol	C46H70O	0	
cpd03445	2-Octaprenyl-6-hydroxyphenol	C46H70O2	0	
cpd00016	Pyridoxal phosphate	C8H8NO6P	-2	
cpd04810	5-FU	C4H3N2O2F	0	
cpd16438	5-Fluorouridine monophosphate	C9H11N2O9PF	-1	
cpd11551	6-methyl-3-hydroxy-heptanoyl-ACP	C19H35N2O9PRS	-1	
cpd11520	isovaleryl-ACP	C16H29N2O8PRS	-2	
cpd00911	6-phospho-D-glucono-1-5-lactone	C6H9O9P	-2	
cpd03245	Glycodeoxycholate	C26H42NO5	-1	
cpd16439	5'-Deoxy-5-fluorocytidine	C9H12N3O4F	0	
cpd16329	Doxifluridine	C9H11N2O5F	0	
cpd02229	Bactoprenyl diphosphate	C55H90O7P2	-2	
cpd03194	Lactose-6-phosphate	C12H21O14P	-2	
cpd00520	2-Dehydro-3-deoxy-L-pentonate	C5H7O5	-1	
cpd03424	Vitamin B12	C61H86CoN13O14PR	6	
cpd02968	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl- D-alanine	C41H61N9O28P2	-4	
cpd09433	9'-cis-Neoxanthin	C40H56O4	0	
cpd09434	9-cis-Violaxanthin	C40H56O4	0	
cpd15131	Isopentenyl-ADP	C15H21N5O10P2	-2	
cpd15666	Peptidoglycan polymer (n-1 subunits)	C40H63N8O21R	-2	
cpd15665	Peptidoglycan polymer (n subunits)	C80H125N16O42R	-4	
cpd00170	Gluconolactone	C6H10O6	0	
cpd08238	(S)-(-)-Citronellal	C10H18O	0	
cpd03591	Methyloxaloacetate	C5H4O5	-2	
cpd03279	Deoxyinosine	C10H12N4O4	0	
cpd15066	Cyanidin 3-O-beta-D-glucoside 5-O-(6-coumaroyl-beta-D-glucoside)	C36H35O18	-1	
cpd12640	GM1	C56H95N3O31R	-1	
cpd02999	GD1a	C67H111N4O39R	-2	
cpd01504	3-Aminopropanal	C3H8NO	1	
cpd00398	Naringenin	C15H12O5	0	
cpd18006	Flavaprenin	C20H20O5	0	
cpd00667	11-cis-Retinol	C20H30O	0	
cpd02184	11-cis-Retinyl palmitate	C36H60O2	0	
cpd03583	D-arabino-6-Phospho-hex-3-ulose	C6H11O9P	-2	
cpd03047	Taurocholate	C26H44NO7S	-1	
cpd11581	gly-asn-L	C6H11N3O4	0	
cpd11505	8-methyl-3-hydroxy-decanoyl-ACP	C22H41N2O9PRS	-1	
cpd00831	L-Rhamnulose 1-phosphate	C6H11O8P	-2	
cpd00334	L-Lactaldehyde	C3H6O2	0	
cpd11497	4-methyl-3-hydroxy-hexanoyl-ACP	C18H33N2O9PRS	-1	
cpd11557	8-methyl-nonanoyl-ACP	C21H39N2O8PRS	-1	
cpd12755	Cyanoglycoside	C8H11NO6R2	0	
cpd12754	Cyanohydrin	C2HNOR2	0	
cpd03034	3-Ureidoisobutyrate	C5H9N2O3	-1	
cpd03306	3,4-Dihydroxyphenylethyleneglycol	C8H10O4	0	
cpd03307	3,4-Dihydroxymandelaldehyde	C8H8O4	0	
cpd03659	GQ1	C89H143N6O55R	-4	
cpd00956	1-(2-carboxyphenylamino)-1-deoxyribulose 5-phosphate	C12H13NO9P	-3	
cpd01877	3,4-Dihydroxypyridine	C5H5NO2	0	
cpd02715	3-(3,4-Dihydroxypyridin-1-yl)-L-alanine	C8H9N2O4	-1	
cpd15718	Diisotetradecanoylphosphatidylglycerophosphate	C34H66O13P2	-2	
cpd00834	Phosphopantetheine	C11H21N2O7PS	-2	
cpd03830	ADP-D-glycero-D-manno-heptose	C17H25N5O16P2	-2	
cpd03831	ADP-L-glycero-D-manno-heptose	C17H25N5O16P2	-2	
cpd02187	Methacrylyl-CoA	C25H36N7O17P3S	-4	
cpd00164	Glucuronate	C6H9O7	-1	
cpd00229	Glycolaldehyde	C2H4O2	0	
cpd00115	dATP	C10H13N5O12P3	-3	
cpd15542	Phosphatidylglycerophosphate didodecanoyl	C30H58O13P2	-2	
cpd11509	10-methyl-3-hydroxy-dodecanoyl-ACP	C24H45N2O9PRS	-1	
cpd01267	Valeramide	C5H11NO	0	
cpd00597	Valerate	C5H9O2	-1	
cpd11562	12-methyl-3-oxo-tridecanoyl-ACP	C25H45N2O9PRS	-1	
cpd11563	12-methyl-3-hydroxy-tridecanoyl-ACP	C25H47N2O9PRS	-1	
cpd02720	5-Amino-6--5-phosphoribitylaminouracil	C9H15N4O9P	-2	
cpd12379	S-Alkyl-L-cysteine S-oxide	C3H5NO3RS	-1	
cpd01495	Dehydroalanine	C3H5NO2	0	
cpd12050	Alkyl sulfenate	ORS	-1	
cpd00630	3-Oxoadipate	C6H6O5	-2	
cpd00132	L-Asparagine	C4H8N2O3	0	
cpd02471	Linalool	C10H18O	0	
cpd15269	octadecenoate	C18H33O2	-1	
cpd15274	Octadecenoyl-CoA	C39H65N7O17P3S	-3	
cpd00738	phosphoserine	C3H6NO6P	-2	
cpd03158	Nicotianamine	C12H20N3O6	-1	
cpd11569	14-methyl-pentadecanoyl-ACP	C27H51N2O8PRS	-2	
cpd00709	beta D-Galactose	C6H12O6	0	
cpd15546	Phosphatidylglycerophosphate dihexadec-9-enoyl	C38H70O13P2	-2	
cpd06227	THF-L-glutamate	C24H27N8O9	-3	
cpd03861	L-Xylulose 1-phosphate	C5H9O8P	-2	
cpd11470	Octanoyl-ACP	C19H36N2O8PRS	-2	
cpd11561	10-methyl-undecanoyl-ACP	C23H43N2O8PRS	-1	
cpd03847	Myristic acid	C14H27O2	-1	
cpd03606	2-Oxo-3-hydroxy-4-phosphobutanoate	C4H4O8P	-3	
cpd00502	5-Formiminotetrahydrofolate	C20H22N8O6	-2	
cpd01882	Isovaleryl-CoA	C26H40N7O17P3S	-4	
cpd03561	2-Hydroxybutyrate	C4H7O3	-1	
cpd15695	Diisoheptadecanoylphosphatidylethanolamine	C39H78NO8P	0	
cpd11416	Biomass	null	0	
cpd15793	Stearoylcardiolipin (B. subtilis)	C81H156O17P2	-2	
cpd15722	Diisoheptadecanoylphosphatidylglycerol	C40H78O10P	-1	
cpd15795	Anteisoheptadecanoylcardiolipin (B. subtilis)	C77H148O17P2	-2	
cpd00166	Calomide	C72H102CoN18O17P	2	
cpd00063	Ca2+	Ca	2	
cpd15533	phosphatidylethanolamine dioctadecanoyl	C41H82NO8P	0	
cpd03422	Cobinamide	C48H75CoN11O8	3	
cpd15723	Dianteisoheptadecanoylphosphatidylglycerol	C40H78O10P	-1	
cpd15432	core oligosaccharide lipid A	C176H303N2O100P4	-11	
cpd01997	Dimethylbenzimidazole	C9H10N2	0	
cpd15696	Dianteisoheptadecanoylphosphatidylethanolamine	C39H78NO8P	0	
cpd15794	Isoheptadecanoylcardiolipin (B. subtilis)	C77H148O17P2	-2	
cpd15540	Phosphatidylglycerol dioctadecanoyl	C42H82O10P	-1	
cpd00557	Siroheme	C42H36FeN4O16	-8	
cpd00149	Co2+	Co	2	
