id	name	formula	charge	aliases
cpd00774	UroporphyrinogenIII	C40H36N4O16	-8	
cpd02083	CoproporphyrinogenIII	C36H40N4O8	-4	
cpd00945	2-Dehydro-3-deoxy-D-galactonate 6-phosphate	C6H8O9P	-3	
cpd15066	Cyanidin 3-O-beta-D-glucoside 5-O-(6-coumaroyl-beta-D-glucoside)	C36H35O18	-1	
cpd01092	Allantoin	C4H5N4O3	-1	
cpd11473	(2E)-Hexenoyl-[acp]	C17H29N2O8PRS	-1	
cpd01504	3-Aminopropanal	C3H8NO	1	
cpd02095	L-2,4-Diaminobutyrate	C4H11N2O2	1	
cpd00726	1,3-Propanediamine	C3H12N2	2	
cpd10548	Benzo[a]pyrene-4,5-oxide	C20H12O	0	
cpd10552	4,5-Dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene	C30H28N3O7S	-1	
cpd15695	Diisoheptadecanoylphosphatidylethanolamine	C39H78NO8P	0	
cpd00127	Phenol	C6H6O	0	
cpd11505	8-methyl-3-hydroxy-decanoyl-ACP	C22H41N2O9PRS	-1	
cpd00098	Choline	C5H14NO	1	
cpd00447	Betaine aldehyde	C5H12NO	1	
cpd11497	4-methyl-3-hydroxy-hexanoyl-ACP	C18H33N2O9PRS	-1	
cpd00782	Pimeloyl-CoA	C28H41N7O19P3S	-5	
cpd02724	N-Succinyl-L-2-amino-6-oxopimelate	C11H12NO8	-3	
cpd00918	2-Acetamido-5-oxopentanoate	C7H10NO4	-1	
cpd02552	n-acetylglutamyl-phosphate	C7H9NO8P	-3	
cpd15541	Phosphatidylglycerol dioctadec-11-enoyl	C42H78O10P	-1	
cpd12072	Protein dithiol	C7H11N3O3R2S2	0	
cpd12139	Protein disulfide	C7H9N3O3R2S2	0	
cpd15798	Anteisopentadecanoylcardiolipin (B. subtilis)	C69H132O17P2	-2	
cpd11572	trans-Octodec-2-enoyl-ACP	C29H53N2O8PRS	-1	
cpd03830	ADP-D-glycero-D-manno-heptose	C17H25N5O16P2	-2	
cpd02345	L-Glutamate1-semialdehyde	C5H9NO3	0	
cpd15703	1,2-Diisotetradecanoyl-sn-glycerol	C31H60O5	0	
cpd11812	(R)-3-Hydroxyacyl-CoA	C24H36N7O18P3RS	-3	
cpd11637	3-Oxoacyl-CoA	C24H34N7O18P3RS	-3	
cpd12640	GM1	C56H95N3O31R	-1	
cpd03661	GD1b	C67H111N4O39R	-2	
cpd01476	Protoporphyrin	C34H32N4O4	-2	
cpd10515	Fe2+	Fe	2	
cpd11509	10-methyl-3-hydroxy-dodecanoyl-ACP	C24H45N2O9PRS	-1	
cpd01260	Lauroyl-CoA	C33H54N7O17P3S	-4	
cpd12689	3-Oxotetradecanoyl-CoA	C35H56N7O18P3S	-4	
cpd15522	1,2-ditetradecanoyl-sn-glycerol 3-phosphate	C31H60O8P	-1	
cpd11562	12-methyl-3-oxo-tridecanoyl-ACP	C25H45N2O9PRS	-1	
cpd11563	12-methyl-3-hydroxy-tridecanoyl-ACP	C25H47N2O9PRS	-1	
cpd01211	Thiocyanate	CNS	-1	
cpd11581	gly-asn-L	C6H11N3O4	0	
cpd00132	L-Asparagine	C4H8N2O3	0	
cpd15269	octadecenoate	C18H33O2	-1	
cpd15274	Octadecenoyl-CoA	C39H65N7O17P3S	-3	
cpd11523	5-methyl-trans-hex-2-enoyl-ACP	C18H31N2O8PRS	-1	
cpd15307	1,2-Diacyl-sn-glycerol ditetradecanoyl	C31H60O5	0	
cpd02069	3-Phosphonooxypyruvate	C3H2O7P	-3	
cpd00448	D-Glyceraldehyde	C3H6O3	0	
cpd02698	N-Succinyl-L-2,6-diaminopimelate	C11H16N2O7	-2	
cpd00504	LL-2,6-Diaminopimelate	C7H14N2O4	0	
cpd00298	dTMP	C10H13N2O8P	-2	
cpd03847	Myristic acid	C14H27O2	-1	
cpd03606	2-Oxo-3-hydroxy-4-phosphobutanoate	C4H4O8P	-3	
cpd15310	1,2-Diacyl-sn-glycerol dihexadec-9-enoyl	C35H64O5	0	
cpd01882	Isovaleryl-CoA	C26H40N7O17P3S	-4	
cpd03561	2-Hydroxybutyrate	C4H7O3	-1	
cpd15665	Peptidoglycan polymer (n subunits)	C80H125N16O42R	-4	
cpd00063	Ca2+	Ca	2	
cpd00034	Zn2+	Zn	2	
cpd15666	Peptidoglycan polymer (n-1 subunits)	C40H63N8O21R	-2	
cpd00264	Spermidine	C7H22N3	3	
cpd15432	core oligosaccharide lipid A	C176H303N2O100P4	-11	
cpd01997	Dimethylbenzimidazole	C9H10N2	0	
cpd00166	Calomide	C72H102CoN18O17P	2	
cpd00048	Sulfate	O4S	-2	
cpd00205	K+	K	1	
cpd00030	Mn2+	Mn	2	
cpd03422	Cobinamide	C48H75CoN11O8	3	
cpd00557	Siroheme	C42H36FeN4O16	-8	
cpd00058	Cu2+	Cu	2	
cpd11416	Biomass	null	0	
