TBepi3256.genome.CDS.2736,group00403
TBepi3256.genome.CDS.2029,group02902
TBepi3256.genome.CDS.2026,group06310
TBepi3256.genome.CDS.2027,group01910
TBepi3256.genome.CDS.2024,group00474
TBepi3256.genome.CDS.2025,group06308
TBepi3256.genome.CDS.2022,group02983
TBepi3256.genome.CDS.2023,group00539
TBepi3256.genome.CDS.2020,group01878
TBepi3256.genome.CDS.2021,group02669
TBepi3256.genome.CDS.2165,group01725
TBepi3256.genome.CDS.100,group06214
TBepi3256.genome.CDS.2152,group00479
TBepi3256.genome.CDS.2150,group01775
TBepi3256.genome.CDS.2151,group02402
TBepi3256.genome.CDS.2156,group01874
TBepi3256.genome.CDS.2161,group02518
TBepi3256.genome.CDS.2154,group01449
TBepi3256.genome.CDS.2155,group02273
TBepi3256.genome.CDS.2158,group06331
TBepi3256.genome.CDS.2159,group06330
TBepi3256.genome.CDS.2794,group01692
TBepi3256.genome.CDS.2795,group01762
TBepi3256.genome.CDS.2796,group01532
TBepi3256.genome.CDS.2797,group00678
TBepi3256.genome.CDS.2790,group00089
TBepi3256.genome.CDS.2791,group03406
TBepi3256.genome.CDS.2792,group01691
TBepi3256.genome.CDS.2793,group02295
TBepi3256.genome.CDS.2798,group01195
TBepi3256.genome.CDS.2799,group01324
TBepi3256.genome.CDS.616,group06381
TBepi3256.genome.CDS.3424,group00286
TBepi3256.genome.CDS.2778,group06157
TBepi3256.genome.CDS.2779,group02328
TBepi3256.genome.CDS.2772,group02797
TBepi3256.genome.CDS.2773,group03121
TBepi3256.genome.CDS.2770,group00361
TBepi3256.genome.CDS.2771,group04472
TBepi3256.genome.CDS.2776,group06158
TBepi3256.genome.CDS.2777,group05764
TBepi3256.genome.CDS.2774,group00019
TBepi3256.genome.CDS.2775,group00271
TBepi3256.genome.CDS.2376,group06375
TBepi3256.genome.CDS.2377,group06374
TBepi3256.genome.CDS.2375,group06376
TBepi3256.genome.CDS.2372,group00882
TBepi3256.genome.CDS.2370,group00253
TBepi3256.genome.CDS.2371,group02492
TBepi3256.genome.CDS.926,group06154
TBepi3256.genome.CDS.2378,group00013
TBepi3256.genome.CDS.2379,group00270
TBepi3256.genome.CDS.2488,group00151
TBepi3256.genome.CDS.3172,group00046
TBepi3256.genome.CDS.3171,group00015
TBepi3256.genome.CDS.3170,group04509
TBepi3256.genome.CDS.3177,group00419
TBepi3256.genome.CDS.3176,group06226
TBepi3256.genome.CDS.3174,group00093
TBepi3256.genome.CDS.2480,group03244
TBepi3256.genome.CDS.2481,group00444
TBepi3256.genome.CDS.2482,group00048
TBepi3256.genome.CDS.2483,group00063
TBepi3256.genome.CDS.2484,group00082
TBepi3256.genome.CDS.2485,group00150
TBepi3256.genome.CDS.2486,group00129
TBepi3256.genome.CDS.2487,group00095
TBepi3256.genome.CDS.3199,group06228
TBepi3256.genome.CDS.3198,group02558
TBepi3256.genome.CDS.3191,group02779
TBepi3256.genome.CDS.3190,group06231
TBepi3256.genome.CDS.3193,group00064
TBepi3256.genome.CDS.3192,group02556
TBepi3256.genome.CDS.3195,group01222
TBepi3256.genome.CDS.3194,group03041
TBepi3256.genome.CDS.3197,group06229
TBepi3256.genome.CDS.3196,group00267
TBepi3256.genome.CDS.3515,group06272
TBepi3256.genome.CDS.3514,group01355
TBepi3256.genome.CDS.3517,group00407
TBepi3256.genome.CDS.3516,group00218
TBepi3256.genome.CDS.3511,group01336
TBepi3256.genome.CDS.2579,group00658
TBepi3256.genome.CDS.3513,group04054
TBepi3256.genome.CDS.3512,group00017
TBepi3256.genome.CDS.2574,group01472
TBepi3256.genome.CDS.2575,group06399
TBepi3256.genome.CDS.2576,group05630
TBepi3256.genome.CDS.2577,group01302
TBepi3256.genome.CDS.3519,group00134
TBepi3256.genome.CDS.3518,group00249
TBepi3256.genome.CDS.2572,group00492
TBepi3256.genome.CDS.3229,group00006
TBepi3256.genome.CDS.3228,group00006
TBepi3256.genome.CDS.3226,group00289
TBepi3256.genome.CDS.3225,group01922
TBepi3256.genome.CDS.3224,group00342
TBepi3256.genome.CDS.3223,group00926
TBepi3256.genome.CDS.3222,group00724
TBepi3256.genome.CDS.3221,group00282
TBepi3256.genome.CDS.3220,group00457
TBepi3256.genome.CDS.3429,group00333
TBepi3256.genome.CDS.3428,group01577
TBepi3256.genome.CDS.3359,group02721
TBepi3256.genome.CDS.3358,group00337
TBepi3256.genome.CDS.3421,group01267
TBepi3256.genome.CDS.3352,group01668
TBepi3256.genome.CDS.3423,group01448
TBepi3256.genome.CDS.3422,group00178
TBepi3256.genome.CDS.3357,group00145
TBepi3256.genome.CDS.3356,group02766
TBepi3256.genome.CDS.3355,group01747
TBepi3256.genome.CDS.3354,group01852
TBepi3256.genome.CDS.438,group06347
TBepi3256.genome.CDS.2951,group04426
TBepi3256.genome.CDS.1332,group06230
TBepi3256.genome.CDS.2808,group00024
TBepi3256.genome.CDS.2809,group00051
TBepi3256.genome.CDS.2804,group01740
TBepi3256.genome.CDS.2805,group01229
TBepi3256.genome.CDS.2807,group02017
TBepi3256.genome.CDS.2800,group00661
TBepi3256.genome.CDS.2801,group00112
TBepi3256.genome.CDS.2802,group00524
TBepi3256.genome.CDS.2803,group06161
TBepi3256.genome.CDS.3353,group01851
TBepi3256.genome.CDS.2469,group06386
TBepi3256.genome.CDS.3050,group03583
TBepi3256.genome.CDS.2970,group06188
TBepi3256.genome.CDS.2971,group01350
TBepi3256.genome.CDS.2972,group00140
TBepi3256.genome.CDS.2973,group01406
TBepi3256.genome.CDS.2974,group01239
TBepi3256.genome.CDS.2975,group03303
TBepi3256.genome.CDS.2976,group05484
TBepi3256.genome.CDS.2977,group01329
TBepi3256.genome.CDS.2978,group03106
TBepi3256.genome.CDS.2979,group02891
TBepi3256.genome.CDS.1841,group01833
TBepi3256.genome.CDS.1840,group01424
TBepi3256.genome.CDS.1843,group00597
TBepi3256.genome.CDS.1842,group01834
TBepi3256.genome.CDS.1845,group06401
TBepi3256.genome.CDS.1844,group00697
TBepi3256.genome.CDS.1847,group01094
TBepi3256.genome.CDS.1846,group01193
TBepi3256.genome.CDS.1849,group01138
TBepi3256.genome.CDS.1848,group04242
TBepi3256.genome.CDS.1939,group00266
TBepi3256.genome.CDS.1938,group00241
TBepi3256.genome.CDS.1935,group00472
TBepi3256.genome.CDS.1937,group06258
TBepi3256.genome.CDS.1936,group00223
TBepi3256.genome.CDS.3166,group00352
TBepi3256.genome.CDS.1933,group00126
TBepi3256.genome.CDS.1932,group00146
TBepi3256.genome.CDS.3167,group04146
TBepi3256.genome.CDS.2347,group02138
TBepi3256.genome.CDS.2582,group04377
TBepi3256.genome.CDS.2346,group01877
TBepi3256.genome.CDS.2013,group00225
TBepi3256.genome.CDS.2012,group00240
TBepi3256.genome.CDS.2011,group00238
TBepi3256.genome.CDS.2010,group00192
TBepi3256.genome.CDS.2017,group04510
TBepi3256.genome.CDS.2016,group00052
TBepi3256.genome.CDS.2015,group01510
TBepi3256.genome.CDS.2014,group00437
TBepi3256.genome.CDS.2018,group06309
TBepi3256.genome.CDS.110,group06259
TBepi3256.genome.CDS.2167,group06335
TBepi3256.genome.CDS.2166,group01760
TBepi3256.genome.CDS.46,group02892
TBepi3256.genome.CDS.2164,group00012
TBepi3256.genome.CDS.2163,group01526
TBepi3256.genome.CDS.2162,group02988
TBepi3256.genome.CDS.42,group06363
TBepi3256.genome.CDS.2160,group05119
TBepi3256.genome.CDS.2169,group06334
TBepi3256.genome.CDS.2168,group02496
TBepi3256.genome.CDS.2749,group02732
TBepi3256.genome.CDS.2748,group00639
TBepi3256.genome.CDS.2747,group05664
TBepi3256.genome.CDS.2746,group00009
TBepi3256.genome.CDS.2745,group00215
TBepi3256.genome.CDS.2744,group03472
TBepi3256.genome.CDS.2743,group02808
TBepi3256.genome.CDS.2742,group05330
TBepi3256.genome.CDS.2741,group00047
TBepi3256.genome.CDS.2740,group06150
TBepi3256.genome.CDS.2586,group03055
TBepi3256.genome.CDS.3164,group01036
TBepi3256.genome.CDS.3165,group02269
TBepi3256.genome.CDS.2349,group05639
TBepi3256.genome.CDS.2348,group01086
TBepi3256.genome.CDS.3160,group00907
TBepi3256.genome.CDS.3161,group02780
TBepi3256.genome.CDS.3162,group00386
TBepi3256.genome.CDS.3163,group00000
TBepi3256.genome.CDS.2343,group01784
TBepi3256.genome.CDS.2342,group00023
TBepi3256.genome.CDS.2341,group06370
TBepi3256.genome.CDS.2340,group00605
TBepi3256.genome.CDS.3168,group06224
TBepi3256.genome.CDS.3169,group06227
TBepi3256.genome.CDS.2345,group00581
TBepi3256.genome.CDS.2344,group00842
TBepi3256.genome.CDS.3188,group01750
TBepi3256.genome.CDS.3189,group00716
TBepi3256.genome.CDS.3182,group01447
TBepi3256.genome.CDS.3183,group06225
TBepi3256.genome.CDS.3180,group02506
TBepi3256.genome.CDS.3181,group01226
TBepi3256.genome.CDS.3186,group02556
TBepi3256.genome.CDS.3187,group02016
TBepi3256.genome.CDS.3184,group06232
TBepi3256.genome.CDS.3185,group02018
TBepi3256.genome.CDS.3506,group03587
TBepi3256.genome.CDS.2580,group01283
TBepi3256.genome.CDS.3504,group03087
TBepi3256.genome.CDS.3505,group01024
TBepi3256.genome.CDS.3502,group00011
TBepi3256.genome.CDS.2584,group00176
TBepi3256.genome.CDS.2587,group01569
TBepi3256.genome.CDS.3501,group00340
TBepi3256.genome.CDS.2589,group02728
TBepi3256.genome.CDS.3029,group02433
TBepi3256.genome.CDS.3508,group02447
TBepi3256.genome.CDS.3509,group02446
TBepi3256.genome.CDS.2581,group00754
TBepi3256.genome.CDS.3507,group02195
TBepi3256.genome.CDS.2583,group01351
TBepi3256.genome.CDS.3230,group00325
TBepi3256.genome.CDS.3231,group00817
TBepi3256.genome.CDS.3232,group00504
TBepi3256.genome.CDS.3233,group06236
TBepi3256.genome.CDS.3234,group00495
TBepi3256.genome.CDS.3235,group00007
TBepi3256.genome.CDS.3236,group01590
TBepi3256.genome.CDS.3237,group01284
TBepi3256.genome.CDS.3238,group01046
TBepi3256.genome.CDS.3239,group03978
TBepi3256.genome.CDS.3503,group00187
TBepi3256.genome.CDS.3438,group00534
TBepi3256.genome.CDS.3439,group02557
TBepi3256.genome.CDS.3500,group02350
TBepi3256.genome.CDS.3344,group02835
TBepi3256.genome.CDS.3433,group00468
TBepi3256.genome.CDS.3346,group01624
TBepi3256.genome.CDS.3431,group00602
TBepi3256.genome.CDS.3340,group02893
TBepi3256.genome.CDS.3341,group01710
TBepi3256.genome.CDS.3342,group01624
TBepi3256.genome.CDS.3343,group03117
TBepi3256.genome.CDS.427,group06341
TBepi3256.genome.CDS.2920,group03881
TBepi3256.genome.CDS.1214,group04508
TBepi3256.genome.CDS.1217,group00519
TBepi3256.genome.CDS.2904,group06181
TBepi3256.genome.CDS.2907,group06179
TBepi3256.genome.CDS.2906,group03562
TBepi3256.genome.CDS.2901,group02712
TBepi3256.genome.CDS.2900,group00478
TBepi3256.genome.CDS.2903,group01461
TBepi3256.genome.CDS.2902,group00577
TBepi3256.genome.CDS.31,group06325
TBepi3256.genome.CDS.2909,group02392
TBepi3256.genome.CDS.2908,group06178
TBepi3256.genome.CDS.1852,group00528
TBepi3256.genome.CDS.1853,group00418
TBepi3256.genome.CDS.1850,group01970
TBepi3256.genome.CDS.1851,group00417
TBepi3256.genome.CDS.1856,group00000
TBepi3256.genome.CDS.1857,group03343
TBepi3256.genome.CDS.1854,group02667
TBepi3256.genome.CDS.1855,group00777
TBepi3256.genome.CDS.1858,group01166
TBepi3256.genome.CDS.1859,group01165
TBepi3256.genome.CDS.1928,group00066
TBepi3256.genome.CDS.1929,group00258
TBepi3256.genome.CDS.1926,group00067
TBepi3256.genome.CDS.1927,group00147
TBepi3256.genome.CDS.1696,group06286
TBepi3256.genome.CDS.1925,group00190
TBepi3256.genome.CDS.1922,group00341
TBepi3256.genome.CDS.1923,group00163
TBepi3256.genome.CDS.1920,group00885
TBepi3256.genome.CDS.1921,group01654
TBepi3256.genome.CDS.1070,group03158
TBepi3256.genome.CDS.1072,group06183
TBepi3256.genome.CDS.2004,group03043
TBepi3256.genome.CDS.2005,group03010
TBepi3256.genome.CDS.2007,group06307
TBepi3256.genome.CDS.2000,group00356
TBepi3256.genome.CDS.2001,group04050
TBepi3256.genome.CDS.2002,group02409
TBepi3256.genome.CDS.2003,group03075
TBepi3256.genome.CDS.2008,group03217
TBepi3256.genome.CDS.2009,group04228
TBepi3256.genome.CDS.3349,group02133
TBepi3256.genome.CDS.2178,group01055
TBepi3256.genome.CDS.2179,group00226
TBepi3256.genome.CDS.2724,group04377
TBepi3256.genome.CDS.3345,group03116
TBepi3256.genome.CDS.2170,group02561
TBepi3256.genome.CDS.2171,group02469
TBepi3256.genome.CDS.2172,group04171
TBepi3256.genome.CDS.2173,group01421
TBepi3256.genome.CDS.2174,group00108
TBepi3256.genome.CDS.2175,group01218
TBepi3256.genome.CDS.2176,group02256
TBepi3256.genome.CDS.2177,group00563
TBepi3256.genome.CDS.3347,group03816
TBepi3256.genome.CDS.3436,group00533
TBepi3256.genome.CDS.3437,group00307
TBepi3256.genome.CDS.386,group00127
TBepi3256.genome.CDS.2751,group00064
TBepi3256.genome.CDS.2752,group01639
TBepi3256.genome.CDS.2753,group00203
TBepi3256.genome.CDS.2754,group00026
TBepi3256.genome.CDS.2755,group06153
TBepi3256.genome.CDS.2756,group00285
TBepi3256.genome.CDS.2757,group00464
TBepi3256.genome.CDS.2758,group00281
TBepi3256.genome.CDS.2759,group06152
TBepi3256.genome.CDS.3435,group00532
TBepi3256.genome.CDS.2358,group01369
TBepi3256.genome.CDS.2359,group01245
TBepi3256.genome.CDS.2354,group00028
TBepi3256.genome.CDS.2355,group06372
TBepi3256.genome.CDS.2356,group01505
TBepi3256.genome.CDS.2357,group01213
TBepi3256.genome.CDS.2350,group01086
TBepi3256.genome.CDS.2351,group02725
TBepi3256.genome.CDS.2352,group00036
TBepi3256.genome.CDS.2353,group01511
TBepi3256.genome.CDS.2592,group01217
TBepi3256.genome.CDS.2593,group02722
TBepi3256.genome.CDS.2590,group01474
TBepi3256.genome.CDS.2591,group04166
TBepi3256.genome.CDS.2596,group01371
TBepi3256.genome.CDS.2597,group01257
TBepi3256.genome.CDS.2594,group01216
TBepi3256.genome.CDS.2595,group00030
TBepi3256.genome.CDS.2598,group00022
TBepi3256.genome.CDS.2599,group00243
TBepi3256.genome.CDS.2535,group06394
TBepi3256.genome.CDS.3539,group00939
TBepi3256.genome.CDS.3538,group06283
TBepi3256.genome.CDS.3533,group01373
TBepi3256.genome.CDS.3532,group00069
TBepi3256.genome.CDS.3531,group04473
TBepi3256.genome.CDS.3530,group00963
TBepi3256.genome.CDS.3537,group01525
TBepi3256.genome.CDS.3536,group01426
TBepi3256.genome.CDS.3535,group00384
TBepi3256.genome.CDS.3534,group00191
TBepi3256.genome.CDS.3245,group03826
TBepi3256.genome.CDS.3244,group02451
TBepi3256.genome.CDS.3247,group04073
TBepi3256.genome.CDS.3246,group00995
TBepi3256.genome.CDS.3241,group06240
TBepi3256.genome.CDS.3240,group01541
TBepi3256.genome.CDS.3243,group03951
TBepi3256.genome.CDS.3242,group06239
TBepi3256.genome.CDS.3249,group00646
TBepi3256.genome.CDS.3248,group02383
TBepi3256.genome.CDS.3409,group01129
TBepi3256.genome.CDS.3408,group00446
TBepi3256.genome.CDS.3407,group02505
TBepi3256.genome.CDS.3406,group00114
TBepi3256.genome.CDS.3405,group00465
TBepi3256.genome.CDS.3403,group00466
TBepi3256.genome.CDS.3402,group00741
TBepi3256.genome.CDS.3401,group00588
TBepi3256.genome.CDS.3400,group00234
TBepi3256.genome.CDS.1671,group06280
TBepi3256.genome.CDS.986,group00056
TBepi3256.genome.CDS.2448,group00545
TBepi3256.genome.CDS.1267,group06220
TBepi3256.genome.CDS.2449,group00363
TBepi3256.genome.CDS.1262,group06221
TBepi3256.genome.CDS.2916,group01327
TBepi3256.genome.CDS.2917,group03698
TBepi3256.genome.CDS.2914,group03093
TBepi3256.genome.CDS.2915,group02826
TBepi3256.genome.CDS.2912,group02283
TBepi3256.genome.CDS.2913,group00500
TBepi3256.genome.CDS.2910,group02314
TBepi3256.genome.CDS.2911,group02121
TBepi3256.genome.CDS.2918,group04474
TBepi3256.genome.CDS.2919,group06184
TBepi3256.genome.CDS.1867,group01428
TBepi3256.genome.CDS.1866,group03653
TBepi3256.genome.CDS.1865,group00385
TBepi3256.genome.CDS.1864,group00420
TBepi3256.genome.CDS.1863,group00233
TBepi3256.genome.CDS.1862,group00000
TBepi3256.genome.CDS.1861,group06155
TBepi3256.genome.CDS.1860,group06156
TBepi3256.genome.CDS.1869,group00210
TBepi3256.genome.CDS.1868,group00359
TBepi3256.genome.CDS.1913,group00690
TBepi3256.genome.CDS.1912,group02413
TBepi3256.genome.CDS.1911,group01917
TBepi3256.genome.CDS.1910,group02002
TBepi3256.genome.CDS.1917,group00116
TBepi3256.genome.CDS.1916,group00009
TBepi3256.genome.CDS.1915,group04659
TBepi3256.genome.CDS.1914,group03553
TBepi3256.genome.CDS.1919,group00130
TBepi3256.genome.CDS.1918,group00728
TBepi3256.genome.CDS.2497,group01734
TBepi3256.genome.CDS.2364,group06373
TBepi3256.genome.CDS.3665,group05634
TBepi3256.genome.CDS.2494,group02709
TBepi3256.genome.CDS.1481,group00045
TBepi3256.genome.CDS.2718,group00042
TBepi3256.genome.CDS.2719,group01417
TBepi3256.genome.CDS.1007,group06169
TBepi3256.genome.CDS.2446,group00482
TBepi3256.genome.CDS.2491,group00188
TBepi3256.genome.CDS.2714,group00834
TBepi3256.genome.CDS.2717,group00586
TBepi3256.genome.CDS.2299,group02789
TBepi3256.genome.CDS.2298,group02113
TBepi3256.genome.CDS.2295,group02036
TBepi3256.genome.CDS.2294,group03093
TBepi3256.genome.CDS.2297,group00915
TBepi3256.genome.CDS.2296,group06360
TBepi3256.genome.CDS.2291,group02975
TBepi3256.genome.CDS.2290,group01491
TBepi3256.genome.CDS.2293,group04063
TBepi3256.genome.CDS.2711,group06145
TBepi3256.genome.CDS.135,group00065
TBepi3256.genome.CDS.2712,group06144
TBepi3256.genome.CDS.2713,group00693
TBepi3256.genome.CDS.138,group00197
TBepi3256.genome.CDS.2109,group01084
TBepi3256.genome.CDS.2108,group06323
TBepi3256.genome.CDS.2105,group00554
TBepi3256.genome.CDS.2104,group06324
TBepi3256.genome.CDS.2107,group00246
TBepi3256.genome.CDS.2106,group03151
TBepi3256.genome.CDS.2101,group00569
TBepi3256.genome.CDS.2100,group03696
TBepi3256.genome.CDS.2103,group00027
TBepi3256.genome.CDS.2102,group00037
TBepi3256.genome.CDS.2750,group04796
TBepi3256.genome.CDS.2725,group06148
TBepi3256.genome.CDS.3108,group06217
TBepi3256.genome.CDS.2727,group00351
TBepi3256.genome.CDS.2726,group02724
TBepi3256.genome.CDS.2721,group00498
TBepi3256.genome.CDS.2720,group01210
TBepi3256.genome.CDS.2723,group00088
TBepi3256.genome.CDS.2722,group06147
TBepi3256.genome.CDS.2729,group01165
TBepi3256.genome.CDS.2728,group00686
TBepi3256.genome.CDS.2611,group03585
TBepi3256.genome.CDS.2610,group03584
TBepi3256.genome.CDS.2613,group06403
TBepi3256.genome.CDS.2612,group03435
TBepi3256.genome.CDS.2615,group01606
TBepi3256.genome.CDS.2614,group01373
TBepi3256.genome.CDS.2617,group01696
TBepi3256.genome.CDS.2616,group06402
TBepi3256.genome.CDS.2619,group00007
TBepi3256.genome.CDS.2618,group01329
TBepi3256.genome.CDS.3109,group03203
TBepi3256.genome.CDS.2443,group01241
TBepi3256.genome.CDS.242,group00212
TBepi3256.genome.CDS.2439,group03345
TBepi3256.genome.CDS.2438,group01152
TBepi3256.genome.CDS.2431,group00080
TBepi3256.genome.CDS.2430,group00291
TBepi3256.genome.CDS.2433,group00835
TBepi3256.genome.CDS.2432,group00308
TBepi3256.genome.CDS.2434,group00364
TBepi3256.genome.CDS.2437,group06382
TBepi3256.genome.CDS.2436,group00857
TBepi3256.genome.CDS.395,group01206
TBepi3256.genome.CDS.3528,group04124
TBepi3256.genome.CDS.3524,group02246
TBepi3256.genome.CDS.3525,group01130
TBepi3256.genome.CDS.3526,group05254
TBepi3256.genome.CDS.3527,group00933
TBepi3256.genome.CDS.3520,group00159
TBepi3256.genome.CDS.3521,group00160
TBepi3256.genome.CDS.3522,group00219
TBepi3256.genome.CDS.3523,group06275
TBepi3256.genome.CDS.3256,group02490
TBepi3256.genome.CDS.3257,group00257
TBepi3256.genome.CDS.3254,group01525
TBepi3256.genome.CDS.3255,group06237
TBepi3256.genome.CDS.3252,group06238
TBepi3256.genome.CDS.3253,group01533
TBepi3256.genome.CDS.3250,group01913
TBepi3256.genome.CDS.3251,group02160
TBepi3256.genome.CDS.3258,group00381
TBepi3256.genome.CDS.3259,group00136
TBepi3256.genome.CDS.3411,group00304
TBepi3256.genome.CDS.3412,group00422
TBepi3256.genome.CDS.3413,group00530
TBepi3256.genome.CDS.3414,group00929
TBepi3256.genome.CDS.3415,group06266
TBepi3256.genome.CDS.3416,group02211
TBepi3256.genome.CDS.3417,group03410
TBepi3256.genome.CDS.3418,group03950
TBepi3256.genome.CDS.3419,group03465
TBepi3256.genome.CDS.3363,group01294
TBepi3256.genome.CDS.3026,group02551
TBepi3256.genome.CDS.2568,group02289
TBepi3256.genome.CDS.3568,group00462
TBepi3256.genome.CDS.2562,group00614
TBepi3256.genome.CDS.2929,group00391
TBepi3256.genome.CDS.2928,group04051
TBepi3256.genome.CDS.3658,group05628
TBepi3256.genome.CDS.2923,group01993
TBepi3256.genome.CDS.2922,group00316
TBepi3256.genome.CDS.1275,group02478
TBepi3256.genome.CDS.2927,group00749
TBepi3256.genome.CDS.2926,group00578
TBepi3256.genome.CDS.2925,group01882
TBepi3256.genome.CDS.2924,group01479
TBepi3256.genome.CDS.3659,group06304
TBepi3256.genome.CDS.1904,group05562
TBepi3256.genome.CDS.1905,group04163
TBepi3256.genome.CDS.1906,group02824
TBepi3256.genome.CDS.1907,group02592
TBepi3256.genome.CDS.1900,group01272
TBepi3256.genome.CDS.1901,group00042
TBepi3256.genome.CDS.1902,group06260
TBepi3256.genome.CDS.1903,group02576
TBepi3256.genome.CDS.1908,group05354
TBepi3256.genome.CDS.1909,group01625
TBepi3256.genome.CDS.1878,group03906
TBepi3256.genome.CDS.1879,group02902
TBepi3256.genome.CDS.1871,group00590
TBepi3256.genome.CDS.1872,group01582
TBepi3256.genome.CDS.1873,group03540
TBepi3256.genome.CDS.1874,group02503
TBepi3256.genome.CDS.1875,group06166
TBepi3256.genome.CDS.1876,group00516
TBepi3256.genome.CDS.1877,group00004
TBepi3256.genome.CDS.2288,group06356
TBepi3256.genome.CDS.2289,group00674
TBepi3256.genome.CDS.2286,group02202
TBepi3256.genome.CDS.2287,group01910
TBepi3256.genome.CDS.2284,group02614
TBepi3256.genome.CDS.2285,group02851
TBepi3256.genome.CDS.2282,group00617
TBepi3256.genome.CDS.2283,group00550
TBepi3256.genome.CDS.2280,group06357
TBepi3256.genome.CDS.2281,group00551
TBepi3256.genome.CDS.1708,group00210
TBepi3256.genome.CDS.1700,group00549
TBepi3256.genome.CDS.1701,group06285
TBepi3256.genome.CDS.2119,group00369
TBepi3256.genome.CDS.2116,group02111
TBepi3256.genome.CDS.2117,group06328
TBepi3256.genome.CDS.2114,group01180
TBepi3256.genome.CDS.2115,group00637
TBepi3256.genome.CDS.2112,group00255
TBepi3256.genome.CDS.2113,group00502
TBepi3256.genome.CDS.2110,group01686
TBepi3256.genome.CDS.2111,group01440
