id	name	formula	charge	aliases
cpd00344	N-Formimino-L-glutamate	C6H9N2O4	-1	
cpd00378	Formamide	CH3NO	0	
cpd03584	UDP-3-O-(beta-hydroxymyristoyl)-D-glucosamine	C29H50N3O18P2	-1	
cpd11484	HMA	C25H47N2O9PRS	-1	
cpd02187	Methacrylyl-CoA	C25H36N7O17P3S	-4	
cpd03572	(S)-3-Hydroxyisobutyryl-CoA	C25H38N7O18P3S	-4	
cpd00251	ADPribose	C15H21N5O14P2	-2	
cpd01335	Octanoyl-CoA	C29H46N7O17P3S	-4	
cpd03119	3-Oxodecanoyl-CoA	C31H48N7O18P3S	-4	
cpd11542	15-methyl-3-hydroxy-hexa-decanoyl-ACP	C28H53N2O9PRS	-1	
cpd00254	Mg	Mg	2	
cpd11499	4-methyl-hexanoyl-ACP	C18H33N2O8PRS	-1	
cpd11470	Octanoyl-ACP	C19H36N2O8PRS	-2	
cpd11471	(2E)-Octenoyl-[acp]	C19H34N2O8PRS	-2	
cpd00138	D-Mannose	C6H12O6	0	
cpd00235	D-mannose-6-phosphate	C6H11O9P	-2	
cpd03365	5-(2'-Formylethyl)-4,6-dihydroxypicolinate	C9H8NO5	-1	
cpd03366	5-(2'-Carboxyethyl)-4,6-dihydroxypicolinate	C9H7NO6	-2	
cpd00888	N-Methylethanolamine phosphate	C3H9NO4P	-1	
cpd02200	CDP-N-methylethanolamine	C12H21N4O11P2	-1	
cpd15313	1-Acyl-sn-glycero-3-phosphoethanolamine dodecanoyl	C17H36NO7P	0	
cpd00800	8-Amino-7-oxononanoate	C9H17NO3	0	
cpd00764	7-8-Diaminononanoate	C9H21N2O2	1	
cpd02701	S-Adenosyl-4-methylthio-2-oxobutanoate	C15H19N5O6S	0	
cpd02394	GAR	C7H14N2O8P	-1	
cpd14545	Iminoglycine	C2H2NO2	-1	
cpd01664	Cholesterol ester	C28H45O2R	0	
cpd00160	Cholesterol	C27H46O	0	
cpd02691	2-methyl-3-hydroxy-butyryl-CoA	C26H40N7O18P3S	-4	
cpd11825	Octadecenoyl-ACP	C29H53N2O8PRS	-1	
cpd15726	Dianteisopentadecanoylphosphatidylglycerol	C36H70O10P	-1	
cpd02642	N-5-phosphoribosyl-anthranilate	C12H13NO9P	-3	
cpd00956	1-(2-carboxyphenylamino)-1-deoxyribulose 5-phosphate	C12H13NO9P	-3	
cpd11535	11-methyl-trans-dodec-2-enoyl-ACP	C24H43N2O8PRS	-1	
cpd00363	Ethanol	C2H6O	0	
cpd00891	L-methylmalonyl-CoA	C25H35N7O19P3S	-5	
cpd01530	Dichloromethane	CH2Cl2	0	
cpd00099	Cl-	Cl	-1	
cpd15725	Diisopentadecanoylphosphatidylglycerol	C36H70O10P	-1	
cpd15797	Isopentadecanoylcardiolipin (B. subtilis)	C69H132O17P2	-2	
cpd00738	phosphoserine	C3H6NO6P	-2	
cpd15701	1,2-Diisoheptadecanoyl-sn-glycerol	C37H72O5	0	
cpd03646	gamma-Glutamyl-3-aminopropiononitrile	C8H13N3O3	0	
cpd00149	Co2+	Co	2	
cpd03913	Hydrogenobyrinate diamide	C45H60N6O12	-2	
cpd03914	Cob(II)yrinate diamide	C45H59CoN6O12	-1	
cpd15717	Dianteisoheptadecanoylphosphatidylglycerophosphate	C40H78O13P2	-2	
cpd03114	3-Oxopalmitoyl-CoA	C37H60N7O18P3S	-4	
cpd11206	Precorrin 1	C41H38N4O16	-8	
cpd00386	D-Malate	C4H4O5	-2	
cpd03247	Glycochenodeoxycholate	C26H42NO5	-1	
cpd06739	(R)-(+)-Citronellal	C10H18O	0	
cpd15166	Citronellate	C10H17O2	-1	
cpd00447	Betaine aldehyde	C5H12NO	1	
cpd15555	phosphatidylserine dihexadecanoyl	C38H72NO10P	-2	
cpd15531	phosphatidylethanolamine dihexadecanoyl	C37H74NO8P	0	
cpd00272	GDP-L-fucose	C16H23N5O15P2	-2	
cpd00432	meso-Tartrate	C4H4O6	-2	
cpd12400	1-Alkyl-2-acetyl-sn-glycerol	C5H9O4R	0	
cpd02803	2-Acetyl-1-alkyl-sn-glycero-3-phosphocholine	C10H21NO7PR	0	
cpd15349	2-Acyl-sn-glycero-3-phosphoglycerol octadec-11-enoyl	C24H46O9P	-1	
cpd00668	ALCTT	C5H7O4	-1	
cpd02569	2-Oxo-3-hydroxyisovalerate	C5H7O4	-1	
cpd15543	Phosphatidylglycerophosphate ditetradecanoyl	C34H66O13P2	-2	
cpd03455	3-Mercaptolactate	C3H5O3S	-1	
cpd00957	2,5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone	C9H14N5O8P	-2	
cpd00931	5-Amino-6--5-phosphoribosylaminouracil	C9H13N4O9P	-2	
cpd11478	(R)-3-Hydroxybutanoyl-[acyl-carrier protein]	C15H27N2O9PRS	-1	
cpd15752	Isopentadecanoyllipoteichoic acid (n=24), linked, unsubstituted	C117H228O135P24	-24	
cpd15770	Isopentadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine	C309H540N24O255P24	-24	
cpd14790	3-Sulfolactate	C3H4O6S	-2	
cpd08625	5-Hydroxyisourate	C5H4N4O4	0	
cpd15321	1-Acyl-sn-glycero-3-phosphoglycerol hexadecanoyl	C22H44O9P	-1	
cpd00215	Pyridoxal	C8H9NO3	0	
cpd15676	1-isohexadecanoyl-sn-glycerol 3-phosphate	C19H38O7P	-1	
cpd03120	(S)-Hydroxyoctanoyl-CoA	C29H46N7O18P3S	-4	
cpd03130	(2E)-Octenoyl-CoA	C29H44N7O17P3S	-4	
cpd01085	Viomycin	C25H46N13O10	3	
cpd01684	O-Phosphoviomycin	C25H45N13O13P	1	
cpd02886	UDP-3-O-(beta-hydroxymyristoyl)-N-acetylglucosamine	C31H51N3O19P2	-2	
cpd03443	3-Octaprenyl-4-hydroxybenzoate	C47H69O3	-1	
cpd11668	Penam	C9H10N2O4RS	-1	
cpd12884	Penicilloic acid	C9H11N2O5RS	-2	
cpd00142	Acetoacetate	C4H5O3	-1	
cpd00445	Cyclohexanamine	C6H14N	1	
cpd00329	Cyclohexanone	C6H10O	0	
cpd03221	Zymosterol	C27H44O	0	
cpd02755	Fecosterol	C28H46O	0	
cpd02096	L-3-Amino-isobutyrate	C4H9NO2	0	
cpd15705	1,2-Dianteisopentadecanoyl-sn-glycerol	C33H64O5	0	
cpd00644	PAN	C9H16NO5	-1	
cpd02201	4-phosphopantothenate	C9H15NO8P	-3	
cpd01733	Ferulaldehyde	C10H10O3	0	
cpd01059	Ferulate	C10H9O4	-1	
cpd02740	Guanosine 5'-triphosphate,3'-diphosphate	C10H12N5O20P5	-6	
cpd00079	D-glucose-6-phosphate	C6H11O9P	-2	
cpd02546	CMP-KDO	C17H24N3O15P	-2	
cpd00446	cAMP	C10H11N5O6P	-1	
cpd03128	Decanoyl-CoA	C31H50N7O17P3S	-4	
cpd03117	3-Oxododecanoyl-CoA	C33H52N7O18P3S	-4	
cpd03608	4-Hydroxy-L-threonine	C4H9NO4	0	
cpd00027	D-Glucose	C6H12O6	0	
cpd00608	D-Altronate	C6H11O7	-1	
cpd11530	9-methyl-3-hydroxy-decanoyl-ACP	C22H41N2O9PRS	-1	
cpd02820	UDP-N-acetylglucosamine enolpyruvate	C20H26N3O19P2	-3	
cpd15346	2-Acyl-sn-glycero-3-phosphoglycerol hexadecanoyl	C22H44O9P	-1	
cpd15338	2-Acyl-sn-glycero-3-phosphoethanolamine tetradec-7-enoyl	C19H38NO7P	0	
cpd00745	Hydracrylic acid	C3H5O3	-1	
cpd15378	4-Hydroxy-benzylalcohol	C7H8O2	0	
cpd00283	Geranyldiphosphate	C10H18O7P2	-2	
cpd15538	Phosphatidylglycerol dihexadecanoyl	C38H74O10P	-1	
cpd15791	Palmitoylcardiolipin (B. subtilis)	C73H140O17P2	-2	
cpd15316	1-Acyl-sn-glycero-3-phosphoethanolamine hexadecanoyl	C21H44NO7P	0	
cpd11510	10-methyl-trans-dodec-2-enoyl-ACP	C24H43N2O8PRS	-1	
cpd11511	10-methyl-dodecanoyl-ACP	C24H45N2O8PRS	-1	
cpd11621	Oxidizedferredoxin	Fe2R4S6	6	
cpd11620	Reducedferredoxin	Fe2R4S6	4	
cpd15697	Diisotetradecanoylphosphatidylethanolamine	C33H66NO8P	0	
cpd00116	Methanol	CH4O	0	
cpd00209	Nitrate	NO3	-1	
cpd00200	4MOP	C6H9O3	-1	
cpd15749	Isoheptadecanoyllipoteichoic acid (n=24), linked, unsubstituted	C121H236O135P24	-24	
cpd15767	Isoheptadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine	C313H548N24O255P24	-24	
cpd05521	Violaxanthin	C40H56O4	0	
cpd05513	Neoxanthin	C40H56O4	0	
cpd14796	(Z)-Phenylacetaldehyde oxime	C8H9NO	0	
cpd14795	Benzyl cyanide	C8H7N	0	
cpd03413	L-Glutamyl 1-phosphate	C5H9NO7P	-1	
cpd11430	fa1	C14H27O2	-1	
cpd00916	Ins(1,4,5)P3	C6H12O15P3	-3	
cpd00934	Inositol 1,3,4,5-tetrakisphosphate	C6H12O18P4	-4	
cpd08021	DMSO	C2H6OS	0	
cpd00450	Methyl sulfide	C2H6S	0	
cpd02851	AICAR	C9H13N4O8P	-2	
cpd01418	TSH	C27H50N9O10S2	1	
cpd02026	TSST	C27H48N9O10S2	1	
cpd11848	ROH	HOR	0	
cpd02591	pendp	C25H42O7P2	-2	
cpd11710	L-Arginyl-protein	C7H14N5O2R2	1	
cpd12236	Protein L-citrulline	C7H12N4O3R2	0	
cpd15542	Phosphatidylglycerophosphate didodecanoyl	C30H58O13P2	-2	
cpd15535	Phosphatidylglycerol didodecanoyl	C30H58O10P	-1	
cpd01371	Aspulvinone E	C17H11O5	-1	
cpd01373	Aspulvinone H	C27H27O5	-1	
cpd02826	5'-Phosphoribosylformylglycinamidine	C8H15N3O8P	-1	
cpd15318	1-Acyl-sn-glycero-3-phosphoglycerol dodecanoyl	C18H36O9P	-1	
cpd00531	Hg2+	Hg	2	
cpd15239	Hexadecenoyl-ACP	C27H49N2O8PRS	-1	
cpd15326	1-hexadec-9-enoyl-sn-glycerol 3-phosphate	C19H36O7P	-1	
cpd15363	2-tetradecanoyl-sn-glycerol 3-phosphate	C17H34O7P	-1	
cpd00797	(R)-3-Hydroxybutanoate	C4H7O3	-1	
cpd15718	Diisotetradecanoylphosphatidylglycerophosphate	C34H66O13P2	-2	
cpd15724	Diisotetradecanoylphosphatidylglycerol	C34H66O10P	-1	
cpd00044	3-phosphoadenylylsulfate	C10H11N5O13P2S	-4	
cpd00263	Pyridoxol	C8H11NO3	0	
cpd00497	XMP	C10H11N4O9P	-2	
cpd01217	Xanthosine	C10H12N4O6	0	
cpd00299	dUMP	C9H11N2O8P	-2	
cpd02996	GM2	C50H85N3O26R	-1	
cpd03655	GD2	C61H101N4O34R	-2	
cpd15683	CDP-1,2-diisoheptadecanoylglycerol	C46H83N3O15P2	-2	
cpd15689	Diisoheptadecanoylphosphatidylserine	C40H76NO10P	-2	
cpd00946	Undecaprenyl diphospho N-acetyl-glucosamine	C63H103NO12P2	-2	
cpd15558	phosphatidylserine dioctadec-11-enoyl	C42H76NO10P	-2	
cpd00419	PM	C8H13N2O2	1	
cpd01620	Precorrin 2	C42H41N4O16	-7	
cpd16471	Benzylpenicilloic acid	C16H18N2O5S	-2	
cpd03292	Penicillin G	C16H17N2O4S	-1	
cpd00412	Deoxyuridine	C9H12N2O5	0	
cpd03709	Salicylaldehyde	C7H6O2	0	
cpd08210	ADC	C10H10NO5	-1	
cpd03736	Lauroyl-KDO2-lipid IV(A)	C96H170N2O38P2	-6	
cpd03586	kdo2-lipid iva	C84H148N2O37P2	-6	
cpd02124	2-Methylacetoacetyl-CoA	C26H38N7O18P3S	-4	
cpd09806	m-Cresotic acid	C8H7O3	-1	
cpd04117	4-Methylcatechol	C7H8O2	0	
cpd00853	DPG	C3H5O10P2	-3	
cpd11531	9-methyl-trans-dec-2-enoyl-ACP	C22H39N2O8PRS	-1	
cpd01709	2-Hydroxyglutarate	C5H6O5	-2	
cpd00294	dAMP	C10H12N5O6P	-2	
cpd00281	GABA	C4H9NO2	0	
cpd00762	4-Guanidinobutanoate	C5H11N3O2	0	
cpd01078	Selenide	H2Se	0	
cpd03078	Selenophosphate	H2O3PSe	-1	
cpd04248	Chloral hydrate	C2H3O2Cl3	0	
cpd04661	Trichloroethanol	C2H3OCl3	0	
cpd01700	D-Citramalate	C5H6O5	-2	
cpd11611	Acyl-CoA	C22H32N7O17P3RS	-3	
cpd12018	Retinyl ester	C21H29O2R	0	
cpd11548	4-methyl-trans-pent-2-enoyl-ACP	C17H29N2O8PRS	-1	
cpd11483	(R)-3-Hydroxyoctanoyl-[acyl-carrier protein]	C19H36N2O9PRS	-2	
cpd11564	12-methyl-trans-tridec-2-enoyl-ACP	C25H45N2O8PRS	-1	
cpd00337	Hydrouracil	C4H6N2O2	0	
cpd01720	3-Ureidopropanoate	C4H7N2O3	-1	
cpd12044	Protein serine	C4H6N2O3R2	0	
cpd12868	[Protein]-D-serine	C4H6N2O3R2	0	
cpd12237	Peptide-L-methionine	C6H10N2O2R2S	0	
cpd14507	Peptide-L-methionine (R)-S-oxide	C6H10N2O3R2S	0	
cpd00157	Glycerone	C3H6O3	0	
cpd12599	GM3	C42H72N2O21R	-1	
cpd03654	GD3	C53H88N3O29R	-2	
cpd00938	4-Carboxymuconolactone	C7H4O6	-2	
cpd02255	3-oxoadipate-enol-lactone	C6H5O4	-1	
cpd03123	3-Oxohexanoyl-CoA	C27H40N7O18P3S	-4	
cpd00434	4-Aminobutanal	C4H10NO	1	
cpd11431	fa11	C17H33O2	-1	
cpd03699	cDPG	C3H3O9P2	-3	
cpd11584	Ala-His	C9H14N4O3	0	
cpd15796	Isotetradecanoylcardiolipin (B. subtilis)	C65H124O17P2	-2	
cpd15067	Delphinidin 3-O-beta-D-glucoside 5-O-(6-coumaroyl-beta-D-glucoside)	C36H34O19	-2	
cpd00304	Retinal	C20H28O	0	
cpd02069	3-Phosphonooxypyruvate	C3H2O7P	-3	
cpd02678	N-Formyl-GAR	C8H13N2O9P	-2	
cpd15696	Dianteisoheptadecanoylphosphatidylethanolamine	C39H78NO8P	0	
cpd11830	S-Aminomethyldihydrolipoylprotein	C2H7NRS2	1	
cpd12592	alpha-N-Acetylneuraminyl-2,3-beta-D-galactosyl-R	C17H27NO14R	-1	
cpd02972	alpha-N-Acetylneuraminyl-2,8-alpha-N-acetylneuraminyl-2,3-beta-D- galactosyl-R	C28H43N2O22R	-2	
cpd00523	Trehalose 6-phosphate	C12H21O14P	-2	
cpd11591	Gly-Met	C7H14N2O3S	0	
cpd09792	1-Naphthalenemethanol	C11H10O	0	
cpd00503	D-Fructose 2,6-bisphosphate	C6H12O12P2	-2	
cpd15130	Isopentenyl-ATP	C15H21N5O13P3	-3	
cpd11477	(2E)-Hexadecenoyl-[acp]	C27H49N2O8PRS	-2	
cpd00680	Chloramphenicol	C11H12N2O5Cl2	0	
cpd02267	Chloramphenicol 3-acetate	C13H14N2O6Cl2	0	
cpd11217	1,4-Dihydroxy-2-naphthoyl-CoA	C32H38N7O19P3S	-4	
cpd16395	2-Phenyl-1,3-propanediol monocarbamate	C10H13NO3	0	
cpd16396	3-Carbamoyl-2-phenylpropionaldehyde	C10H11NO3	0	
cpd11467	(2E)-Tetradecenoyl-[acp]	C25H45N2O8PRS	-2	
cpd02490	Lysopine	C9H18N2O4	0	
cpd15315	1-Acyl-sn-glycero-3-phosphoethanolamine tetradec-7-enoyl	C19H38NO7P	0	
cpd00438	Deoxyadenosine	C10H13N5O3	0	
cpd00408	Pantoate	C6H11O4	-1	
cpd00712	2-Dehydropantoate	C6H9O4	-1	
cpd02603	3-Lysolecithin	C9H19NO7PR	0	
cpd03671	D-Glucosamine1-phosphate	C6H13NO8P	-1	
cpd02611	N-Acetyl-D-glucosamine1-phosphate	C8H14NO9P	-2	
cpd11518	14-methyl-trans-hexa-dec-2-enoyl-ACP	C28H51N2O8PRS	-1	
cpd15748	Stearoyllipoteichoic acid (n=24), linked, unsubstituted	C123H240O135P24	-24	
cpd15766	Stearoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine	C315H552N24O255P24	-24	
cpd11436	fa3	C15H29O2	-1	
cpd09350	N2-Acetyl-L-aminoadipyl-delta-phosphate	C8H11NO8P	-3	
cpd09351	N2-Acetyl-L-aminoadipate semialdehyde	C8H12NO4	-1	
cpd00292	HMG-CoA	C27H39N7O20P3S	-5	
cpd01956	o-Formylbenzoic acid	C8H5O3	-1	
cpd01129	Phthalate	C8H4O4	-2	
cpd00876	3-Hydroxyisobutyrate	C4H7O3	-1	
cpd15554	phosphatidylserine ditetradec-7-enoyl	C34H60NO10P	-2	
cpd15530	phosphatidylethanolamine ditetradec-7-enoyl	C33H62NO8P	0	
cpd02113	dTDP-rhamnose	C16H24N2O15P2	-2	
cpd11636	Amide	CH2NOR	0	
cpd06559	alpha-Farnesene	C15H24	0	
cpd09811	4-Hydroxymethylsalicylaldehyde	C8H8O3	0	
cpd09812	4-Hydroxymethylsalicylate	C8H7O4	-1	
cpd15319	1-Acyl-sn-glycero-3-phosphoglycerol tetradecanoyl	C20H40O9P	-1	
cpd12499	D-Galactosyl-1,4-beta-D-glucosyl-R	C12H21O11R	0	
cpd02902	D-Galactosyl-1,3-beta-D-galactosyl-1,4-beta-D-glucosyl-R	C18H31O16R	0	
cpd15754	Isohexadecanoyllipoteichoic acid (n=24), linked, unsubstituted	C119H232O135P24	-24	
cpd15772	Isohexadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine	C311H544N24O255P24	-24	
cpd15362	2-tetradec-7-enoyl-sn-glycerol 3-phosphate	C17H32O7P	-1	
cpd00742	Allophanate	C2H3N2O3	-1	
cpd03835	Precorrin 8	C45H53N4O14	-7	
cpd03832	Hydrogenobyrinate	C45H56N4O14	-4	
cpd15306	1,2-Diacyl-sn-glycerol didodecanoyl	C27H52O5	0	
cpd00330	Dihydrofolate	C19H19N7O6	-2	
cpd00393	Folate	C19H17N7O6	-2	
cpd15087	Pelargonidin 3-glucoside 5-caffeoylglucoside	C36H35O18	-1	
cpd11498	4-methyl-trans-hex-2-enoyl-ACP	C18H31N2O8PRS	-1	
cpd03115	(S)-3-Hydroxytetradecanoyl-CoA	C35H58N7O18P3S	-4	
cpd03127	(2E)-Tetradecenoyl-CoA	C35H56N7O17P3S	-4	
cpd11590	met-L-ala-L	C8H15N2O3S	-1	
cpd03444	2-Octaprenylphenol	C46H70O	0	
cpd03445	2-Octaprenyl-6-hydroxyphenol	C46H70O2	0	
cpd04810	5-FU	C4H3N2O2F	0	
cpd16438	5-Fluorouridine monophosphate	C9H11N2O9PF	-1	
cpd11551	6-methyl-3-hydroxy-heptanoyl-ACP	C19H35N2O9PRS	-1	
cpd11520	isovaleryl-ACP	C16H29N2O8PRS	-2	
cpd00315	GDP-glucose	C16H23N5O16P2	-2	
cpd03245	Glycodeoxycholate	C26H42NO5	-1	
cpd16439	5'-Deoxy-5-fluorocytidine	C9H12N3O4F	0	
cpd16329	Doxifluridine	C9H11N2O5F	0	
cpd02229	Bactoprenyl diphosphate	C55H90O7P2	-2	
cpd11556	8-methyl-trans-non-2-enoyl-ACP	C21H37N2O8PRS	-1	
cpd11557	8-methyl-nonanoyl-ACP	C21H39N2O8PRS	-1	
cpd00520	2-Dehydro-3-deoxy-L-pentonate	C5H7O5	-1	
cpd03496	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutaminyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	C95H154N9O27P2	-3	
cpd15534	phosphatidylethanolamine dioctadec-11-enoyl	C41H78NO8P	0	
cpd02968	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl- D-alanine	C41H61N9O28P2	-4	
cpd09433	9'-cis-Neoxanthin	C40H56O4	0	
cpd09434	9-cis-Violaxanthin	C40H56O4	0	
cpd15131	Isopentenyl-ADP	C15H21N5O10P2	-2	
cpd15666	Peptidoglycan polymer (n-1 subunits)	C40H63N8O21R	-2	
cpd15665	Peptidoglycan polymer (n subunits)	C80H125N16O42R	-4	
cpd00945	2-Dehydro-3-deoxy-D-galactonate 6-phosphate	C6H8O9P	-3	
cpd00170	Gluconolactone	C6H10O6	0	
cpd08238	(S)-(-)-Citronellal	C10H18O	0	
cpd15340	2-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl	C21H42NO7P	0	
cpd00421	Triphosphate	H2O10P3	-3	
cpd15066	Cyanidin 3-O-beta-D-glucoside 5-O-(6-coumaroyl-beta-D-glucoside)	C36H35O18	-1	
cpd01092	Allantoin	C4H5N4O3	-1	
cpd11473	(2E)-Hexenoyl-[acp]	C17H29N2O8PRS	-1	
cpd03176	5(S)-HPETE	C20H31O4	-1	
cpd02918	5-HETE	C20H31O3	-1	
cpd01504	3-Aminopropanal	C3H8NO	1	
cpd02095	L-2,4-Diaminobutyrate	C4H11N2O2	1	
cpd00726	1,3-Propanediamine	C3H12N2	2	
cpd00667	11-cis-Retinol	C20H30O	0	
cpd02184	11-cis-Retinyl palmitate	C36H60O2	0	
cpd02135	4-Nitrophenyl phosphate	C6H4NO6P	-2	
cpd00646	PNP	C6H5NO3	0	
cpd00132	L-Asparagine	C4H8N2O3	0	
cpd15695	Diisoheptadecanoylphosphatidylethanolamine	C39H78NO8P	0	
cpd00127	Phenol	C6H6O	0	
cpd03047	Taurocholate	C26H44NO7S	-1	
cpd11505	8-methyl-3-hydroxy-decanoyl-ACP	C22H41N2O9PRS	-1	
cpd11497	4-methyl-3-hydroxy-hexanoyl-ACP	C18H33N2O9PRS	-1	
cpd00782	Pimeloyl-CoA	C28H41N7O19P3S	-5	
cpd00673	Dihydrothymine	C5H8N2O2	0	
cpd03034	3-Ureidoisobutyrate	C5H9N2O3	-1	
cpd02724	N-Succinyl-L-2-amino-6-oxopimelate	C11H12NO8	-3	
cpd15541	Phosphatidylglycerol dioctadec-11-enoyl	C42H78O10P	-1	
cpd03306	3,4-Dihydroxyphenylethyleneglycol	C8H10O4	0	
cpd03307	3,4-Dihydroxymandelaldehyde	C8H8O4	0	
cpd15747	Myristoyllipoteichoic acid (n=24), linked, unsubstituted	C115H224O135P24	-24	
cpd15765	Myristoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine	C307H536N24O255P24	-24	
cpd12072	Protein dithiol	C7H11N3O3R2S2	0	
cpd12139	Protein disulfide	C7H9N3O3R2S2	0	
cpd15798	Anteisopentadecanoylcardiolipin (B. subtilis)	C69H132O17P2	-2	
cpd11572	trans-Octodec-2-enoyl-ACP	C29H53N2O8PRS	-1	
cpd15324	1-Acyl-sn-glycero-3-phosphoglycerol octadec-11-enoyl	C24H46O9P	-1	
cpd03830	ADP-D-glycero-D-manno-heptose	C17H25N5O16P2	-2	
cpd02345	L-Glutamate1-semialdehyde	C5H9NO3	0	
cpd00225	Benzaldehyde	C7H6O	0	
cpd15703	1,2-Diisotetradecanoyl-sn-glycerol	C31H60O5	0	
cpd11812	(R)-3-Hydroxyacyl-CoA	C24H36N7O18P3RS	-3	
cpd11637	3-Oxoacyl-CoA	C24H34N7O18P3RS	-3	
cpd12640	GM1	C56H95N3O31R	-1	
cpd03661	GD1b	C67H111N4O39R	-2	
cpd01476	Protoporphyrin	C34H32N4O4	-2	
cpd11509	10-methyl-3-hydroxy-dodecanoyl-ACP	C24H45N2O9PRS	-1	
cpd01260	Lauroyl-CoA	C33H54N7O17P3S	-4	
cpd12689	3-Oxotetradecanoyl-CoA	C35H56N7O18P3S	-4	
cpd11562	12-methyl-3-oxo-tridecanoyl-ACP	C25H45N2O9PRS	-1	
cpd11563	12-methyl-3-hydroxy-tridecanoyl-ACP	C25H47N2O9PRS	-1	
cpd02182	(R)-S-Lactoylglutathione	C13H20N3O8S	-1	
cpd00221	D-Lactate	C3H5O3	-1	
cpd02720	5-Amino-6--5-phosphoribitylaminouracil	C9H15N4O9P	-2	
cpd00150	HCN	CHN	0	
cpd01211	Thiocyanate	CNS	-1	
cpd00630	3-Oxoadipate	C6H6O5	-2	
cpd11581	gly-asn-L	C6H11N3O4	0	
cpd09813	4-Hydroxymethylcatechol	C7H8O3	0	
cpd15751	Isotetradecanoyllipoteichoic acid (n=24), linked, unsubstituted	C115H224O135P24	-24	
cpd15769	Isotetradecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine	C307H536N24O255P24	-24	
cpd15347	2-Acyl-sn-glycero-3-phosphoglycerol hexadec-9-enoyl	C22H42O9P	-1	
cpd15274	Octadecenoyl-CoA	C39H65N7O17P3S	-3	
cpd11523	5-methyl-trans-hex-2-enoyl-ACP	C18H31N2O8PRS	-1	
cpd15307	1,2-Diacyl-sn-glycerol ditetradecanoyl	C31H60O5	0	
cpd03158	Nicotianamine	C12H20N3O6	-1	
cpd06227	THF-L-glutamate	C24H27N8O9	-3	
cpd02259	4-Hydroxybenzoylformate	C8H5O4	-1	
cpd00484	p-Hydroxybenzaldehyde	C7H6O2	0	
cpd02698	N-Succinyl-L-2,6-diaminopimelate	C11H16N2O7	-2	
cpd03606	2-Oxo-3-hydroxy-4-phosphobutanoate	C4H4O8P	-3	
cpd00502	5-Formiminotetrahydrofolate	C20H22N8O6	-2	
cpd15310	1,2-Diacyl-sn-glycerol dihexadec-9-enoyl	C35H64O5	0	
cpd00428	2-Oxopropanal	C3H4O2	0	
cpd01882	Isovaleryl-CoA	C26H40N7O17P3S	-4	
cpd03561	2-Hydroxybutyrate	C4H7O3	-1	
cpd00557	Siroheme	C42H36FeN4O16	-8	
cpd03422	Cobinamide	C48H75CoN11O8	3	
cpd01997	Dimethylbenzimidazole	C9H10N2	0	
cpd11416	Biomass	null	0	
cpd00030	Mn2+	Mn	2	
cpd00205	K+	K	1	
cpd00264	Spermidine	C7H22N3	3	
cpd00166	Calomide	C72H102CoN18O17P	2	
cpd00034	Zn2+	Zn	2	
cpd15432	core oligosaccharide lipid A	C176H303N2O100P4	-11	
