TBepi2754.genome.CDS.2299,group01124
TBepi2754.genome.CDS.2174,group00257
TBepi2754.genome.CDS.2175,group12105
TBepi2754.genome.CDS.2176,group01524
TBepi2754.genome.CDS.2177,group01978
TBepi2754.genome.CDS.2750,group05043
TBepi2754.genome.CDS.2751,group04020
TBepi2754.genome.CDS.2752,group05044
TBepi2754.genome.CDS.2753,group03235
TBepi2754.genome.CDS.2754,group00052
TBepi2754.genome.CDS.2756,group01107
TBepi2754.genome.CDS.2757,group00663
TBepi2754.genome.CDS.2758,group00682
TBepi2754.genome.CDS.2759,group00696
TBepi2754.genome.CDS.2358,group00914
TBepi2754.genome.CDS.2359,group00238
TBepi2754.genome.CDS.2354,group01009
TBepi2754.genome.CDS.2355,group00836
TBepi2754.genome.CDS.2356,group01090
TBepi2754.genome.CDS.2357,group01022
TBepi2754.genome.CDS.2350,group00055
TBepi2754.genome.CDS.2351,group00093
TBepi2754.genome.CDS.2352,group00913
TBepi2754.genome.CDS.2353,group00676
TBepi2754.genome.CDS.581,group05046
TBepi2754.genome.CDS.584,group01352
TBepi2754.genome.CDS.587,group00071
TBepi2754.genome.CDS.588,group00631
TBepi2754.genome.CDS.2592,group00744
TBepi2754.genome.CDS.2593,group01310
TBepi2754.genome.CDS.2590,group00692
TBepi2754.genome.CDS.2591,group00840
TBepi2754.genome.CDS.2596,group00073
TBepi2754.genome.CDS.2597,group00568
TBepi2754.genome.CDS.2595,group00762
TBepi2754.genome.CDS.2598,group00787
TBepi2754.genome.CDS.2599,group00392
TBepi2754.genome.CDS.2251,group00541
TBepi2754.genome.CDS.2250,group00049
TBepi2754.genome.CDS.2701,group02459
TBepi2754.genome.CDS.2252,group00540
TBepi2754.genome.CDS.2255,group02920
TBepi2754.genome.CDS.2254,group00740
TBepi2754.genome.CDS.2704,group02840
TBepi2754.genome.CDS.1267,group12116
TBepi2754.genome.CDS.1867,group00550
TBepi2754.genome.CDS.1866,group00617
TBepi2754.genome.CDS.1865,group00551
TBepi2754.genome.CDS.1864,group00608
TBepi2754.genome.CDS.1863,group00710
TBepi2754.genome.CDS.1862,group05027
TBepi2754.genome.CDS.1861,group02004
TBepi2754.genome.CDS.1860,group01552
TBepi2754.genome.CDS.1869,group00005
TBepi2754.genome.CDS.1868,group12093
TBepi2754.genome.CDS.1913,group00838
TBepi2754.genome.CDS.1660,group00718
TBepi2754.genome.CDS.1663,group00050
TBepi2754.genome.CDS.1910,group00584
TBepi2754.genome.CDS.1665,group00386
TBepi2754.genome.CDS.1664,group00139
TBepi2754.genome.CDS.1915,group00564
TBepi2754.genome.CDS.1914,group00565
TBepi2754.genome.CDS.1669,group00516
TBepi2754.genome.CDS.1668,group00634
TBepi2754.genome.CDS.1919,group00404
TBepi2754.genome.CDS.1918,group00326
TBepi2754.genome.CDS.1463,group00415
TBepi2754.genome.CDS.1462,group00493
TBepi2754.genome.CDS.1461,group00600
TBepi2754.genome.CDS.1460,group00585
TBepi2754.genome.CDS.1467,group00286
TBepi2754.genome.CDS.1466,group00107
TBepi2754.genome.CDS.1465,group00527
TBepi2754.genome.CDS.1464,group00556
TBepi2754.genome.CDS.1469,group00162
TBepi2754.genome.CDS.1468,group00868
TBepi2754.genome.CDS.1489,group00665
TBepi2754.genome.CDS.1488,group01969
TBepi2754.genome.CDS.1481,group00441
TBepi2754.genome.CDS.1480,group00331
TBepi2754.genome.CDS.1483,group00812
TBepi2754.genome.CDS.1482,group00881
TBepi2754.genome.CDS.1485,group00769
TBepi2754.genome.CDS.1484,group00965
TBepi2754.genome.CDS.1487,group00640
TBepi2754.genome.CDS.1486,group00290
