TBepi4163.genome.CDS.1649,group05829
TBepi4163.genome.CDS.1662,group05109
TBepi4163.genome.CDS.1661,group00201
TBepi4163.genome.CDS.1660,group00500
TBepi4163.genome.CDS.1667,group01456
TBepi4163.genome.CDS.1666,group02303
TBepi4163.genome.CDS.1665,group00518
TBepi4163.genome.CDS.1664,group01136
TBepi4163.genome.CDS.1669,group01120
TBepi4163.genome.CDS.1668,group00023
TBepi4163.genome.CDS.1461,group02544
TBepi4163.genome.CDS.1460,group05097
TBepi4163.genome.CDS.1463,group01239
TBepi4163.genome.CDS.1465,group00140
TBepi4163.genome.CDS.1464,group01406
TBepi4163.genome.CDS.1467,group00026
TBepi4163.genome.CDS.1466,group01350
TBepi4163.genome.CDS.1469,group04754
TBepi4163.genome.CDS.1468,group00203
TBepi4163.genome.CDS.2268,group00070
TBepi4163.genome.CDS.2269,group00165
TBepi4163.genome.CDS.2266,group01561
TBepi4163.genome.CDS.2267,group00907
TBepi4163.genome.CDS.2264,group01346
TBepi4163.genome.CDS.2265,group00261
TBepi4163.genome.CDS.2262,group04763
TBepi4163.genome.CDS.2263,group01266
TBepi4163.genome.CDS.2260,group02734
TBepi4163.genome.CDS.2261,group02628
TBepi4163.genome.CDS.1849,group00819
TBepi4163.genome.CDS.1848,group01608
TBepi4163.genome.CDS.2318,group01556
TBepi4163.genome.CDS.1689,group02701
TBepi4163.genome.CDS.1688,group01085
TBepi4163.genome.CDS.2319,group05151
TBepi4163.genome.CDS.1681,group00136
TBepi4163.genome.CDS.1680,group00106
TBepi4163.genome.CDS.1683,group00257
TBepi4163.genome.CDS.1682,group00381
TBepi4163.genome.CDS.1685,group01155
TBepi4163.genome.CDS.1684,group00708
TBepi4163.genome.CDS.1687,group00900
TBepi4163.genome.CDS.1686,group02125
TBepi4163.genome.CDS.2312,group01167
TBepi4163.genome.CDS.2313,group00937
TBepi4163.genome.CDS.2310,group01367
TBepi4163.genome.CDS.2311,group05791
TBepi4163.genome.CDS.2316,group01556
TBepi4163.genome.CDS.2317,group03096
TBepi4163.genome.CDS.2314,group02344
TBepi4163.genome.CDS.2315,group03512
TBepi4163.genome.CDS.1843,group00779
TBepi4163.genome.CDS.1842,group01431
TBepi4163.genome.CDS.1841,group00849
TBepi4163.genome.CDS.1840,group00435
TBepi4163.genome.CDS.1847,group03510
TBepi4163.genome.CDS.1846,group02518
TBepi4163.genome.CDS.1845,group05119
TBepi4163.genome.CDS.1844,group00088
